violation,item,country,shipper,station,importers,cause,cargo,remarks,article,manufacturers,year,month,day
3,12,132.0,69.0,42.0,172.0,0.0,8.0,8.0,27.0,11.0,4,07,31
5,19,70.0,388.0,35.0,105.0,0.0,3.0,3.0,15.0,11.0,4,07,31
1,19,139.0,0.0,27.0,370.0,0.0,8.0,8.0,13.0,201.0,4,07,31
9,19,142.0,0.0,29.0,405.0,0.0,8.0,8.0,11.0,1643.0,4,08,05
0,13,63.0,0.0,37.0,224.0,0.0,8.0,8.0,13.0,1012.0,4,08,05
6,7,123.0,318.0,42.0,528.0,0.0,8.0,8.0,25.0,11.0,4,08,05
1,15,21.0,0.0,33.0,258.0,0.0,8.0,8.0,13.0,207.0,4,08,05
3,1,132.0,601.0,23.0,378.0,0.0,8.0,8.0,27.0,11.0,4,08,05
3,12,132.0,0.0,37.0,194.0,0.0,8.0,8.0,27.0,846.0,4,08,05
0,19,70.0,402.0,35.0,137.0,0.0,8.0,8.0,27.0,11.0,4,08,05
1,5,57.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,622.0,3,08,19
1,5,57.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,622.0,3,08,19
1,5,57.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,622.0,3,08,19
9,19,48.0,0.0,34.0,0.0,0.0,8.0,8.0,2.0,388.0,3,08,19
1,3,116.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,405.0,3,08,19
9,19,126.0,0.0,18.0,0.0,0.0,8.0,8.0,2.0,843.0,3,08,19
6,7,132.0,303.0,29.0,0.0,0.0,8.0,8.0,25.0,11.0,3,08,19
5,9,141.0,82.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,3,08,19
1,10,20.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,200.0,3,08,19
1,4,0.0,192.0,37.0,0.0,0.0,8.0,8.0,5.0,11.0,3,08,19
9,19,139.0,0.0,42.0,0.0,0.0,8.0,8.0,2.0,174.0,3,08,19
3,19,63.0,0.0,29.0,0.0,0.0,8.0,8.0,27.0,486.0,3,08,19
1,15,123.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,851.0,3,08,19
1,15,21.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,1363.0,3,08,19
9,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,2.0,1788.0,3,08,19
1,15,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,333.0,3,08,19
1,17,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,871.0,3,08,19
1,17,99.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1678.0,3,08,19
1,17,99.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1678.0,3,08,19
1,17,99.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1678.0,3,08,19
1,19,21.0,46.0,23.0,0.0,0.0,8.0,8.0,5.0,11.0,3,08,19
1,3,63.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,535.0,3,08,19
0,11,21.0,0.0,21.0,0.0,0.0,8.0,8.0,5.0,1388.0,3,08,19
3,12,21.0,0.0,10.0,0.0,0.0,8.0,8.0,27.0,695.0,3,08,19
0,19,21.0,0.0,42.0,0.0,0.0,8.0,8.0,27.0,661.0,3,08,19
1,19,89.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1642.0,3,08,19
5,9,141.0,82.0,29.0,0.0,0.0,8.0,8.0,9.0,11.0,3,08,19
3,19,71.0,571.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,3,08,19
1,19,21.0,250.0,22.0,0.0,0.0,8.0,8.0,5.0,11.0,3,08,19
5,19,132.0,342.0,17.0,0.0,0.0,8.0,8.0,9.0,11.0,3,08,19
9,17,21.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,73.0,3,09,06
6,7,126.0,383.0,33.0,0.0,0.0,8.0,8.0,25.0,11.0,3,09,06
3,19,57.0,513.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,3,09,06
1,14,123.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1901.0,3,09,06
3,6,3.0,27.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,3,09,06
1,19,63.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,194.0,3,09,06
1,19,21.0,216.0,37.0,0.0,0.0,8.0,8.0,5.0,11.0,3,09,06
3,12,132.0,579.0,33.0,0.0,0.0,8.0,8.0,27.0,11.0,3,09,06
1,15,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1375.0,3,09,06
1,17,57.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1442.0,3,09,06
9,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,2.0,1789.0,3,09,06
9,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,2.0,1789.0,3,09,06
9,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,2.0,1789.0,3,09,06
9,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,2.0,1789.0,3,09,06
3,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,27.0,940.0,3,09,06
1,15,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,477.0,3,09,06
1,19,21.0,462.0,37.0,0.0,0.0,8.0,8.0,5.0,11.0,3,09,06
1,15,21.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,340.0,3,09,06
1,15,21.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,340.0,3,09,06
1,17,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1295.0,3,09,06
1,8,126.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1461.0,3,09,06
1,15,101.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,856.0,3,09,06
0,11,20.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,521.0,3,09,06
1,10,142.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1737.0,3,09,06
9,19,57.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,640.0,3,09,06
9,19,57.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,640.0,3,09,06
5,9,51.0,120.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,3,09,06
3,19,117.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,1101.0,3,09,06
9,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,2.0,772.0,3,09,06
9,19,57.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,640.0,3,09,06
1,15,123.0,0.0,12.0,0.0,0.0,8.0,8.0,5.0,789.0,3,09,06
3,12,132.0,433.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,3,09,06
1,17,21.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,400.0,3,09,06
0,19,21.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,763.0,3,09,06
0,19,123.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1183.0,3,09,06
0,19,123.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1183.0,3,09,06
5,19,88.0,66.0,27.0,0.0,0.0,3.0,3.0,9.0,11.0,3,09,06
1,18,70.0,0.0,39.0,0.0,0.0,8.0,8.0,5.0,714.0,3,09,06
1,18,70.0,0.0,39.0,0.0,0.0,8.0,8.0,5.0,714.0,3,09,06
1,15,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1805.0,3,09,06
3,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,27.0,1549.0,3,09,06
3,12,132.0,69.0,37.0,172.0,0.0,8.0,8.0,27.0,11.0,4,08,05
1,19,56.0,0.0,23.0,553.0,0.0,8.0,8.0,13.0,953.0,4,08,05
3,6,3.0,28.0,42.0,57.0,0.0,8.0,8.0,27.0,11.0,4,08,05
5,19,70.0,168.0,35.0,287.0,0.0,3.0,3.0,15.0,11.0,4,08,05
3,6,132.0,110.0,37.0,506.0,0.0,8.0,8.0,27.0,11.0,4,08,05
1,15,21.0,0.0,29.0,503.0,0.0,8.0,8.0,13.0,1117.0,4,08,07
0,19,21.0,0.0,27.0,93.0,0.0,8.0,8.0,1.0,1109.0,4,08,07
1,15,142.0,0.0,17.0,406.0,0.0,8.0,8.0,13.0,1681.0,4,08,07
9,15,126.0,0.0,33.0,144.0,0.0,8.0,8.0,11.0,1558.0,4,08,07
9,15,126.0,0.0,33.0,144.0,0.0,8.0,8.0,11.0,1558.0,4,08,07
5,15,21.0,0.0,23.0,245.0,0.0,8.0,8.0,15.0,1293.0,4,08,07
0,19,70.0,75.0,35.0,156.0,0.0,8.0,8.0,27.0,11.0,4,08,07
0,19,70.0,264.0,35.0,18.0,0.0,8.0,8.0,27.0,11.0,4,08,07
0,19,123.0,0.0,42.0,64.0,0.0,8.0,8.0,13.0,223.0,4,08,13
3,12,142.0,390.0,37.0,405.0,0.0,8.0,8.0,27.0,11.0,4,08,13
1,19,57.0,279.0,37.0,249.0,0.0,8.0,8.0,13.0,11.0,4,08,13
